PassengerId,Survived_pred,Survived_prob
892,0,0.1639614707464596
893,0,0.45755546450591317
894,0,0.20387086738816926
895,0,0.15767749640223414
896,1,0.5283678972011441
897,0,0.17792857135106613
898,1,0.5498780759604633
899,0,0.2532058085205114
900,1,0.6046476640100359
901,0,0.17069814610610998
902,0,0.1485971919087122
903,0,0.23461813461672257
904,1,0.7696597589192459
905,0,0.20676627969377873
906,1,0.7659106715690461
907,1,0.7573301893103607
908,0,0.21977820654924826
909,0,0.2548147920313488
910,0,0.44352701587951954
911,1,0.6006169226647238
912,0,0.33557472458367477
913,0,0.2660040317601879
914,1,0.7042483765178695
915,0,0.3426877898751561
916,1,0.8358897580178528
917,0,0.1811266611301826
918,1,0.834538068857496
919,0,0.25118118769530545
920,0,0.32605261755090587
921,0,0.24311581377801303
922,0,0.21046181966845978
923,0,0.21768067924425286
924,1,0.5196163168873137
925,0,0.44063579471542313
926,0,0.4394515095328573
927,0,0.267417147093351
928,0,0.4570616679330275
929,0,0.454886470046374
930,0,0.15260295317331488
931,0,0.2598323124591955
932,0,0.27928829115364867
933,0,0.334951526662784
934,0,0.14897901478461997
935,1,0.7172613990054499
936,1,0.7741780368814463
937,0,0.15409980665999243
938,0,0.37891932653574156
939,0,0.17425941233909878
940,1,0.8221346990564552
941,1,0.5508828263697794
942,0,0.36703522986513315
943,0,0.255197092746308
944,1,0.7104406555349783
945,1,0.7448853908346966
946,0,0.24469975487549023
947,0,0.16398247573133845
948,0,0.14845893730047788
949,0,0.23501847403588666
950,0,0.18197082045030108
951,1,0.8309752242723847
952,0,0.15131157628884243
953,0,0.19477827758094982
954,0,0.15151827637002918
955,1,0.6015323258209354
956,1,0.5059832465823733
957,1,0.7033951846333065
958,1,0.5641300926715185
959,0,0.24707898139244
960,0,0.3727755305859102
961,1,0.7000873128473677
962,1,0.6032669058568373
963,0,0.14903927928857952
964,0,0.46776000992468064
965,0,0.37604636391924345
966,1,0.8309752242723847
967,0,0.44965131943905007
968,0,0.15237459333194261
969,1,0.7628264175388049
970,0,0.19352444469431396
971,1,0.6032669058568373
972,0,0.4598357322915944
973,0,0.38048476713691715
974,0,0.23689158785766812
975,0,0.1485971919087122
976,0,0.21377623177466856
977,0,0.23437217549637196
978,1,0.6118701537488861
979,0,0.45896651500141883
980,1,0.6091225721220002
981,0,0.47458529351798034
982,1,0.5276879362924066
983,0,0.1520058704198433
984,1,0.7353705625410356
985,0,0.15237459333194261
986,0,0.26825139308043583
987,0,0.15374486733514245
988,1,0.7688777778449974
989,0,0.1544856085887423
990,0,0.4699578322622397
991,0,0.15246465587581182
992,1,0.8345951305478561
993,0,0.2125776631008827
994,0,0.17425941233909878
995,0,0.15463541329895628
996,1,0.5868306415141403
997,0,0.17377554965531455
998,0,0.16441496627467178
999,0,0.17425941233909878
1000,0,0.15239186051278752
1001,0,0.31349567464123695
1002,0,0.2444942002993148
1003,1,0.6071907539401821
1004,1,0.7800216798101052
1005,1,0.5113494241627865
1006,1,0.7751843476655327
1007,0,0.28159491417455934
1008,0,0.17902563495605026
1009,1,0.555027836296875
1010,0,0.4440422454125029
1011,1,0.7246803341413859
1012,1,0.7227224768318931
1013,0,0.17395633258776877
1014,1,0.835209036492671
1015,0,0.1495169561455124
1016,0,0.17425941233909878
1017,1,0.5572059392019395
1018,0,0.15248753035452706
1019,1,0.6662709460213422
1020,0,0.19900836168992556
1021,0,0.15361200178194362
1022,0,0.15584762051409742
1023,0,0.38537244006046634
1024,0,0.36887803664951463
1025,0,0.1989166145113818
1026,0,0.1495737735249253
1027,0,0.1527575212218127
1028,0,0.2047664107847324
1029,0,0.1923321271680428
1030,0,0.45947237591100143
1031,0,0.17694625035689632
1032,0,0.2650973698440174
1033,1,0.7745150934112448
1034,0,0.4690334840043512
1035,0,0.20116767594288013
1036,0,0.24969709303379137
1037,0,0.18841632533925015
1038,0,0.3331126931305619
1039,0,0.15235466480132825
1040,0,0.23968711684911523
1041,0,0.2524399526701389
1042,1,0.849290885622643
1043,0,0.19524294055485275
1044,0,0.17376679789314184
1045,1,0.5513268900992286
1046,0,0.1780438698460243
1047,0,0.15310140220353075
1048,1,0.7877554707243608
1049,0,0.4740691211674941
1050,0,0.3240656112854917
1051,1,0.530392234000796
1052,1,0.6176691991061273
1053,0,0.4200223060103784
1054,1,0.7021253557254152
1055,0,0.15147975507832828
1056,0,0.1996001525920662
1057,1,0.5015236857671173
1058,0,0.41413293952164065
1059,0,0.1979298098505679
1060,1,0.7494854019504998
1061,0,0.4547990015895064
1062,0,0.15091417296499926
1063,0,0.2088517766383909
1064,0,0.18171742341576796
1065,0,0.19115196354855943
1066,0,0.17873196464261062
1067,1,0.7379205087990525
1068,1,0.7022001685722423
1069,0,0.46113782802712067
1070,1,0.7846578382827528
1071,1,0.8199270270219752
1072,0,0.19352444469431396
1073,0,0.4700264810946962
1074,1,0.7331095282597603
1075,0,0.17425941233909878
1076,1,0.8094850452548639
1077,0,0.2009791941005779
1078,1,0.7364263535951607
1079,0,0.15178049372572214
1080,0,0.286040060478284
1081,0,0.19723173153943463
1082,0,0.2129166303586917
1083,0,0.23098159941982283
1084,0,0.28267195964900327
1085,0,0.21714412262877997
1086,0,0.3746924592738082
1087,0,0.1485524226077916
1088,1,0.5410668927660258
1089,0,0.471275706478419
1090,0,0.1778298596273047
1091,0,0.4570616679330275
1092,1,0.6459404937448661
1093,0,0.41787195681830125
1094,0,0.47338216115485116
1095,1,0.7536845191237398
1096,0,0.1768599193605056
1097,0,0.2435837606018648
1098,1,0.5980393544787773
1099,0,0.1768599193605056
1100,1,0.7685901136285392
1101,0,0.15078442114724372
1102,0,0.17934479245104964
1103,0,0.15147975507832828
1104,0,0.27797716348912016
1105,1,0.7244065078986843
1106,0,0.4539006860984426
1107,0,0.32573826256682614
1108,1,0.6118701537488861
1109,0,0.34739974005706364
1110,1,0.825411358038443
1111,0,0.15237459333194261
1112,1,0.7254945012905716
